student_id,course_id,marks,grade
STU0261,CRS006,75,B+
STU0261,CRS013,93,A
STU0261,CRS009,70,B
STU0261,CRS012,91,A
STU0261,CRS015,89,A
STU0261,CRS007,68,B
STU0261,CRS014,79,B+
STU0262,CRS015,57,C
STU0262,CRS012,73,B
STU0262,CRS005,93,A
STU0262,CRS006,56,C
STU0262,CRS008,88,A
STU0262,CRS011,63,C
STU0262,CRS007,74,B
STU0262,CRS001,55,C
STU0262,CRS014,74,B
STU0263,CRS004,87,A
STU0263,CRS014,90,A
STU0263,CRS006,91,A
STU0263,CRS001,91,A
STU0263,CRS005,64,C
STU0263,CRS009,61,C
STU0264,CRS008,78,B+
STU0264,CRS006,92,A
STU0264,CRS003,70,B
STU0264,CRS013,69,B
STU0264,CRS005,71,B
STU0265,CRS002,85,A
STU0265,CRS010,66,B
STU0265,CRS007,86,A
STU0265,CRS014,91,A
STU0265,CRS004,61,C
STU0265,CRS015,93,A
STU0265,CRS006,96,A
STU0266,CRS001,76,B+
STU0266,CRS012,77,B+
STU0266,CRS013,82,B+
STU0266,CRS010,81,B+
STU0266,CRS007,62,C
STU0266,CRS002,69,B
STU0266,CRS015,96,A
STU0267,CRS015,89,A
STU0267,CRS001,91,A
STU0267,CRS011,64,C
STU0267,CRS013,75,B+
STU0267,CRS007,87,A
STU0267,CRS014,69,B
STU0267,CRS005,64,C
STU0267,CRS010,58,C
STU0267,CRS003,98,A
STU0268,CRS007,80,B+
STU0268,CRS008,64,C
STU0268,CRS013,63,C
STU0268,CRS010,76,B+
STU0268,CRS012,60,C
STU0268,CRS009,85,A
STU0268,CRS002,91,A
STU0268,CRS004,58,C
STU0268,CRS014,90,A
STU0268,CRS003,80,B+
STU0269,CRS002,90,A
STU0269,CRS007,67,B
STU0269,CRS009,86,A
STU0269,CRS014,80,B+
STU0269,CRS003,96,A
STU0269,CRS011,91,A
STU0269,CRS008,67,B
STU0270,CRS010,98,A
STU0270,CRS012,91,A
STU0270,CRS009,60,C
STU0270,CRS004,62,C
STU0270,CRS014,97,A
STU0270,CRS002,81,B+
STU0270,CRS005,82,B+
STU0270,CRS007,78,B+
STU0270,CRS003,77,B+
STU0271,CRS006,65,B
STU0271,CRS015,77,B+
STU0271,CRS010,94,A
STU0271,CRS011,83,B+
STU0271,CRS001,94,A
STU0271,CRS005,64,C
STU0272,CRS001,62,C
STU0272,CRS014,58,C
STU0272,CRS004,70,B
STU0272,CRS013,94,A
STU0272,CRS011,64,C
STU0272,CRS006,73,B
STU0272,CRS003,55,C
STU0272,CRS002,76,B+
STU0273,CRS013,68,B
STU0273,CRS002,68,B
STU0273,CRS005,89,A
STU0273,CRS008,88,A
STU0273,CRS012,71,B
STU0273,CRS001,90,A
STU0273,CRS006,85,A
STU0273,CRS004,94,A
STU0273,CRS009,64,C
STU0273,CRS015,97,A
STU0274,CRS007,71,B
STU0274,CRS010,65,B
STU0274,CRS011,58,C
STU0274,CRS009,73,B
STU0274,CRS001,67,B
STU0275,CRS010,97,A
STU0275,CRS005,97,A
STU0275,CRS001,78,B+
STU0275,CRS008,61,C
STU0275,CRS011,56,C
STU0275,CRS013,73,B
STU0275,CRS002,96,A
STU0275,CRS007,79,B+
STU0275,CRS006,69,B
STU0275,CRS003,79,B+
STU0276,CRS012,87,A
STU0276,CRS002,84,B+
STU0276,CRS006,90,A
STU0276,CRS008,56,C
STU0276,CRS010,57,C
STU0276,CRS009,70,B
STU0276,CRS014,88,A
STU0276,CRS003,74,B
STU0276,CRS011,76,B+
STU0277,CRS007,70,B
STU0277,CRS012,87,A
STU0277,CRS003,72,B
STU0277,CRS001,58,C
STU0277,CRS006,95,A
STU0277,CRS011,71,B
STU0277,CRS010,79,B+
STU0277,CRS005,56,C
STU0278,CRS005,98,A
STU0278,CRS004,94,A
STU0278,CRS003,95,A
STU0278,CRS006,98,A
STU0278,CRS007,69,B
STU0278,CRS013,81,B+
STU0278,CRS002,70,B
STU0278,CRS011,91,A
STU0278,CRS015,64,C
STU0279,CRS005,92,A
STU0279,CRS010,89,A
STU0279,CRS006,98,A
STU0279,CRS008,67,B
STU0279,CRS009,63,C
STU0279,CRS003,74,B
STU0279,CRS004,88,A
STU0279,CRS014,63,C
STU0280,CRS015,90,A
STU0280,CRS013,89,A
STU0280,CRS003,62,C
STU0280,CRS011,66,B
STU0280,CRS010,75,B+
STU0280,CRS014,64,C
STU0280,CRS006,56,C
STU0280,CRS002,75,B+
STU0281,CRS007,61,C
STU0281,CRS005,63,C
STU0281,CRS008,66,B
STU0281,CRS012,56,C
STU0281,CRS011,94,A
STU0281,CRS014,94,A
STU0281,CRS003,72,B
STU0281,CRS004,93,A
STU0282,CRS010,85,A
STU0282,CRS004,63,C
STU0282,CRS015,87,A
STU0282,CRS014,93,A
STU0282,CRS012,85,A
STU0282,CRS001,96,A
STU0282,CRS006,78,B+
STU0282,CRS002,66,B
STU0282,CRS009,79,B+
STU0283,CRS008,72,B
STU0283,CRS003,81,B+
STU0283,CRS014,69,B
STU0283,CRS004,97,A
STU0283,CRS012,67,B
STU0283,CRS001,68,B
STU0283,CRS007,59,C
STU0283,CRS010,66,B
STU0284,CRS014,80,B+
STU0284,CRS010,57,C
STU0284,CRS008,93,A
STU0284,CRS012,79,B+
STU0284,CRS006,75,B+
STU0284,CRS013,80,B+
STU0284,CRS004,94,A
STU0284,CRS007,91,A
STU0285,CRS009,57,C
STU0285,CRS015,70,B
STU0285,CRS011,88,A
STU0285,CRS012,89,A
STU0285,CRS001,80,B+
STU0285,CRS014,57,C
STU0285,CRS002,90,A
STU0285,CRS008,79,B+
STU0285,CRS004,88,A
STU0286,CRS001,73,B
STU0286,CRS004,94,A
STU0286,CRS005,58,C
STU0286,CRS008,88,A
STU0286,CRS007,64,C
STU0286,CRS013,84,B+
STU0286,CRS010,96,A
STU0286,CRS012,83,B+
STU0286,CRS002,60,C
STU0286,CRS014,87,A
STU0287,CRS003,63,C
STU0287,CRS013,80,B+
STU0287,CRS010,81,B+
STU0287,CRS012,75,B+
STU0287,CRS009,83,B+
STU0288,CRS003,84,B+
STU0288,CRS008,60,C
STU0288,CRS010,71,B
STU0288,CRS012,75,B+
STU0288,CRS004,96,A
STU0289,CRS013,60,C
STU0289,CRS003,88,A
STU0289,CRS012,79,B+
STU0289,CRS015,87,A
STU0289,CRS002,94,A
STU0289,CRS011,65,B
STU0289,CRS010,79,B+
STU0289,CRS008,90,A
STU0289,CRS006,79,B+
STU0289,CRS014,57,C
STU0290,CRS015,64,C
STU0290,CRS006,66,B
STU0290,CRS010,58,C
STU0290,CRS011,81,B+
STU0290,CRS003,74,B
STU0290,CRS012,74,B
STU0291,CRS013,71,B
STU0291,CRS008,55,C
STU0291,CRS005,84,B+
STU0291,CRS011,86,A
STU0291,CRS003,86,A
STU0291,CRS002,89,A
STU0291,CRS012,55,C
STU0291,CRS004,93,A
STU0291,CRS001,86,A
STU0291,CRS015,70,B
STU0292,CRS010,60,C
STU0292,CRS011,93,A
STU0292,CRS008,93,A
STU0292,CRS013,55,C
STU0292,CRS007,70,B
STU0292,CRS012,90,A
STU0293,CRS010,58,C
STU0293,CRS011,96,A
STU0293,CRS009,77,B+
STU0293,CRS004,57,C
STU0293,CRS001,64,C
STU0293,CRS003,57,C
STU0293,CRS015,97,A
STU0294,CRS014,65,B
STU0294,CRS010,98,A
STU0294,CRS005,73,B
STU0294,CRS006,94,A
STU0294,CRS002,97,A
STU0294,CRS001,93,A
STU0294,CRS011,91,A
STU0294,CRS007,90,A
STU0294,CRS009,66,B
STU0295,CRS012,79,B+
STU0295,CRS010,59,C
STU0295,CRS006,82,B+
STU0295,CRS001,90,A
STU0295,CRS002,59,C
STU0295,CRS005,73,B
STU0295,CRS013,85,A
STU0295,CRS009,63,C
STU0296,CRS012,81,B+
STU0296,CRS014,88,A
STU0296,CRS005,68,B
STU0296,CRS006,68,B
STU0296,CRS009,94,A
STU0297,CRS002,60,C
STU0297,CRS010,85,A
STU0297,CRS012,93,A
STU0297,CRS011,73,B
STU0297,CRS009,82,B+
STU0298,CRS014,91,A
STU0298,CRS006,86,A
STU0298,CRS005,88,A
STU0298,CRS009,95,A
STU0298,CRS010,86,A
STU0298,CRS011,86,A
STU0298,CRS015,66,B
STU0298,CRS003,94,A
STU0298,CRS013,69,B
STU0299,CRS005,81,B+
STU0299,CRS004,81,B+
STU0299,CRS001,57,C
STU0299,CRS002,76,B+
STU0299,CRS013,77,B+
STU0299,CRS008,90,A
STU0299,CRS012,95,A
STU0299,CRS014,68,B
STU0299,CRS007,55,C
STU0299,CRS015,95,A
STU0300,CRS012,87,A
STU0300,CRS005,90,A
STU0300,CRS014,75,B+
STU0300,CRS002,55,C
STU0300,CRS013,62,C
STU0300,CRS011,98,A
STU0301,CRS006,67,B
STU0301,CRS007,76,B+
STU0301,CRS012,76,B+
STU0301,CRS010,98,A
STU0301,CRS013,85,A
STU0301,CRS001,85,A
STU0301,CRS003,57,C
STU0302,CRS003,58,C
STU0302,CRS008,88,A
STU0302,CRS015,74,B
STU0302,CRS011,91,A
STU0302,CRS014,98,A
STU0302,CRS009,75,B+
STU0302,CRS006,90,A
STU0302,CRS012,89,A
STU0302,CRS007,56,C
STU0302,CRS004,68,B
STU0303,CRS011,79,B+
STU0303,CRS006,95,A
STU0303,CRS013,89,A
STU0303,CRS014,65,B
STU0303,CRS002,91,A
STU0303,CRS003,93,A
STU0303,CRS005,79,B+
STU0303,CRS001,66,B
STU0303,CRS010,93,A
STU0304,CRS014,57,C
STU0304,CRS013,72,B
STU0304,CRS015,81,B+
STU0304,CRS005,60,C
STU0304,CRS006,86,A
STU0305,CRS006,66,B
STU0305,CRS008,62,C
STU0305,CRS005,78,B+
STU0305,CRS004,57,C
STU0305,CRS009,67,B
STU0305,CRS013,60,C
STU0306,CRS009,85,A
STU0306,CRS001,88,A
STU0306,CRS013,74,B
STU0306,CRS008,75,B+
STU0306,CRS015,64,C
STU0306,CRS003,61,C
STU0306,CRS004,88,A
STU0306,CRS006,98,A
STU0307,CRS004,62,C
STU0307,CRS012,55,C
STU0307,CRS001,74,B
STU0307,CRS008,57,C
STU0307,CRS007,98,A
STU0307,CRS009,93,A
STU0308,CRS006,97,A
STU0308,CRS008,74,B
STU0308,CRS001,56,C
STU0308,CRS002,91,A
STU0308,CRS009,74,B
STU0309,CRS015,97,A
STU0309,CRS004,62,C
STU0309,CRS006,72,B
STU0309,CRS014,64,C
STU0309,CRS012,65,B
STU0309,CRS005,72,B
STU0309,CRS010,62,C
STU0309,CRS013,55,C
STU0309,CRS007,94,A
STU0309,CRS011,90,A
STU0310,CRS002,73,B
STU0310,CRS004,91,A
STU0310,CRS009,70,B
STU0310,CRS006,65,B
STU0310,CRS013,59,C
STU0310,CRS012,74,B
STU0310,CRS005,94,A
STU0310,CRS003,76,B+
STU0310,CRS010,89,A
STU0311,CRS001,58,C
STU0311,CRS003,60,C
STU0311,CRS015,82,B+
STU0311,CRS008,80,B+
STU0311,CRS011,66,B
STU0311,CRS013,93,A
STU0311,CRS002,92,A
STU0311,CRS007,95,A
STU0312,CRS012,91,A
STU0312,CRS008,63,C
STU0312,CRS010,60,C
STU0312,CRS006,84,B+
STU0312,CRS005,61,C
STU0312,CRS015,84,B+
STU0312,CRS004,74,B
STU0312,CRS002,98,A
STU0312,CRS007,96,A
STU0312,CRS009,84,B+
STU0313,CRS004,97,A
STU0313,CRS015,76,B+
STU0313,CRS003,75,B+
STU0313,CRS010,84,B+
STU0313,CRS005,86,A
STU0313,CRS006,56,C
STU0313,CRS007,59,C
STU0313,CRS013,85,A
STU0314,CRS006,77,B+
STU0314,CRS008,93,A
STU0314,CRS014,91,A
STU0314,CRS003,63,C
STU0314,CRS005,87,A
STU0315,CRS007,90,A
STU0315,CRS014,96,A
STU0315,CRS012,59,C
STU0315,CRS002,74,B
STU0315,CRS006,89,A
STU0316,CRS007,85,A
STU0316,CRS010,79,B+
STU0316,CRS015,59,C
STU0316,CRS004,76,B+
STU0316,CRS014,68,B
STU0316,CRS012,92,A
STU0316,CRS009,82,B+
STU0316,CRS003,82,B+
STU0317,CRS013,92,A
STU0317,CRS006,93,A
STU0317,CRS009,84,B+
STU0317,CRS012,75,B+
STU0317,CRS004,90,A
STU0317,CRS003,61,C
STU0317,CRS002,83,B+
STU0317,CRS008,66,B
STU0317,CRS001,74,B
STU0318,CRS002,96,A
STU0318,CRS010,97,A
STU0318,CRS015,58,C
STU0318,CRS011,60,C
STU0318,CRS014,68,B
STU0318,CRS007,63,C
STU0318,CRS006,92,A
STU0318,CRS008,95,A
STU0319,CRS013,89,A
STU0319,CRS003,73,B
STU0319,CRS011,79,B+
STU0319,CRS014,94,A
STU0319,CRS008,91,A
STU0320,CRS004,77,B+
STU0320,CRS015,60,C
STU0320,CRS011,92,A
STU0320,CRS006,55,C
STU0320,CRS005,94,A
STU0320,CRS010,87,A
STU0320,CRS013,80,B+
STU0320,CRS007,63,C
STU0321,CRS001,62,C
STU0321,CRS006,73,B
STU0321,CRS009,56,C
STU0321,CRS015,70,B
STU0321,CRS012,82,B+
STU0321,CRS013,92,A
STU0321,CRS014,80,B+
STU0322,CRS006,85,A
STU0322,CRS012,63,C
STU0322,CRS007,67,B
STU0322,CRS013,90,A
STU0322,CRS014,79,B+
STU0322,CRS011,78,B+
STU0322,CRS009,81,B+
STU0322,CRS004,64,C
STU0322,CRS015,73,B
STU0322,CRS002,97,A
STU0323,CRS003,86,A
STU0323,CRS001,97,A
STU0323,CRS002,82,B+
STU0323,CRS011,63,C
STU0323,CRS014,60,C
STU0323,CRS015,63,C
STU0324,CRS013,90,A
STU0324,CRS007,83,B+
STU0324,CRS008,79,B+
STU0324,CRS012,77,B+
STU0324,CRS010,69,B
STU0324,CRS014,66,B
STU0324,CRS003,82,B+
STU0324,CRS015,93,A
STU0324,CRS005,55,C
STU0324,CRS004,91,A
STU0325,CRS014,57,C
STU0325,CRS012,57,C
STU0325,CRS004,91,A
STU0325,CRS015,85,A
STU0325,CRS009,78,B+
STU0325,CRS005,62,C
STU0325,CRS007,92,A
STU0325,CRS006,85,A
STU0326,CRS002,60,C
STU0326,CRS003,70,B
STU0326,CRS012,85,A
STU0326,CRS013,95,A
STU0326,CRS009,97,A
STU0326,CRS005,97,A
STU0326,CRS008,59,C
STU0326,CRS015,98,A
STU0326,CRS010,95,A
STU0326,CRS007,89,A
STU0327,CRS005,85,A
STU0327,CRS010,91,A
STU0327,CRS001,76,B+
STU0327,CRS006,81,B+
STU0327,CRS009,77,B+
STU0327,CRS013,73,B
STU0327,CRS008,73,B
STU0327,CRS011,65,B
STU0327,CRS015,57,C
STU0328,CRS015,91,A
STU0328,CRS010,58,C
STU0328,CRS012,97,A
STU0328,CRS005,73,B
STU0328,CRS014,94,A
STU0328,CRS013,56,C
STU0328,CRS001,73,B
STU0328,CRS008,86,A
STU0328,CRS011,60,C
STU0328,CRS002,63,C
STU0329,CRS002,71,B
STU0329,CRS014,55,C
STU0329,CRS013,62,C
STU0329,CRS005,93,A
STU0329,CRS012,66,B
STU0329,CRS003,92,A
STU0329,CRS011,64,C
STU0329,CRS009,97,A
STU0329,CRS007,83,B+
STU0330,CRS013,88,A
STU0330,CRS003,57,C
STU0330,CRS005,76,B+
STU0330,CRS012,60,C
STU0330,CRS004,64,C
STU0330,CRS008,93,A
STU0330,CRS014,64,C
STU0331,CRS013,91,A
STU0331,CRS007,77,B+
STU0331,CRS015,58,C
STU0331,CRS014,96,A
STU0331,CRS004,71,B
STU0331,CRS008,62,C
STU0331,CRS003,58,C
STU0331,CRS011,65,B
STU0332,CRS007,85,A
STU0332,CRS008,71,B
STU0332,CRS005,64,C
STU0332,CRS014,88,A
STU0332,CRS009,82,B+
STU0332,CRS004,55,C
STU0332,CRS015,73,B
STU0332,CRS011,83,B+
STU0333,CRS011,82,B+
STU0333,CRS006,94,A
STU0333,CRS009,96,A
STU0333,CRS015,72,B
STU0333,CRS001,76,B+
STU0333,CRS002,72,B
STU0333,CRS013,72,B
STU0333,CRS014,61,C
STU0334,CRS011,88,A
STU0334,CRS010,76,B+
STU0334,CRS007,98,A
STU0334,CRS008,66,B
STU0334,CRS015,75,B+
STU0334,CRS004,90,A
STU0334,CRS014,55,C
STU0335,CRS001,77,B+
STU0335,CRS014,69,B
STU0335,CRS002,73,B
STU0335,CRS015,71,B
STU0335,CRS007,67,B
STU0335,CRS013,57,C
STU0335,CRS009,56,C
STU0335,CRS010,94,A
STU0335,CRS006,60,C
STU0335,CRS004,58,C
STU0336,CRS011,93,A
STU0336,CRS014,63,C
STU0336,CRS004,79,B+
STU0336,CRS010,97,A
STU0336,CRS015,96,A
STU0336,CRS002,91,A
STU0336,CRS012,66,B
STU0336,CRS009,62,C
STU0336,CRS007,66,B
STU0337,CRS005,82,B+
STU0337,CRS008,97,A
STU0337,CRS011,75,B+
STU0337,CRS002,71,B
STU0337,CRS013,65,B
STU0337,CRS014,59,C
STU0337,CRS015,72,B
STU0338,CRS007,71,B
STU0338,CRS015,66,B
STU0338,CRS006,83,B+
STU0338,CRS001,59,C
STU0338,CRS005,86,A
STU0339,CRS010,64,C
STU0339,CRS007,89,A
STU0339,CRS003,82,B+
STU0339,CRS011,68,B
STU0339,CRS008,94,A
STU0339,CRS002,96,A
STU0340,CRS015,57,C
STU0340,CRS008,59,C
STU0340,CRS012,59,C
STU0340,CRS005,91,A
STU0340,CRS002,71,B
STU0341,CRS001,72,B
STU0341,CRS008,64,C
STU0341,CRS003,76,B+
STU0341,CRS011,80,B+
STU0341,CRS012,91,A
STU0341,CRS015,55,C
STU0341,CRS010,87,A
STU0341,CRS007,86,A
STU0342,CRS007,85,A
STU0342,CRS015,62,C
STU0342,CRS012,91,A
STU0342,CRS002,89,A
STU0342,CRS009,77,B+
STU0342,CRS004,76,B+
STU0342,CRS001,98,A
STU0342,CRS014,74,B
STU0343,CRS001,84,B+
STU0343,CRS011,73,B
STU0343,CRS014,96,A
STU0343,CRS002,67,B
STU0343,CRS006,66,B
STU0343,CRS009,90,A
STU0343,CRS013,57,C
STU0343,CRS012,79,B+
STU0344,CRS004,67,B
STU0344,CRS005,63,C
STU0344,CRS012,57,C
STU0344,CRS007,67,B
STU0344,CRS002,56,C
STU0344,CRS006,92,A
STU0344,CRS008,70,B
STU0344,CRS011,86,A
STU0344,CRS010,79,B+
STU0344,CRS015,59,C
STU0345,CRS011,76,B+
STU0345,CRS005,57,C
STU0345,CRS008,80,B+
STU0345,CRS009,62,C
STU0345,CRS013,68,B
STU0345,CRS001,96,A
STU0345,CRS010,97,A
STU0345,CRS006,88,A
STU0345,CRS012,84,B+
STU0346,CRS014,86,A
STU0346,CRS015,96,A
STU0346,CRS009,56,C
STU0346,CRS003,85,A
STU0346,CRS010,94,A
STU0346,CRS004,57,C
STU0346,CRS002,70,B
STU0346,CRS001,96,A
STU0346,CRS006,63,C
STU0346,CRS013,55,C
STU0347,CRS011,65,B
STU0347,CRS001,92,A
STU0347,CRS005,59,C
STU0347,CRS002,61,C
STU0347,CRS008,62,C
STU0347,CRS010,86,A
STU0348,CRS013,62,C
STU0348,CRS010,98,A
STU0348,CRS004,91,A
STU0348,CRS002,89,A
STU0348,CRS015,63,C
STU0348,CRS007,75,B+
STU0348,CRS006,68,B
STU0348,CRS014,57,C
STU0348,CRS003,92,A
STU0349,CRS006,65,B
STU0349,CRS002,78,B+
STU0349,CRS014,90,A
STU0349,CRS005,65,B
STU0349,CRS003,83,B+
STU0349,CRS007,70,B
STU0350,CRS001,60,C
STU0350,CRS003,55,C
STU0350,CRS002,55,C
STU0350,CRS011,66,B
STU0350,CRS010,60,C
STU0350,CRS007,96,A
STU0350,CRS014,92,A
STU0350,CRS015,73,B
STU0350,CRS004,81,B+
STU0351,CRS013,81,B+
STU0351,CRS015,70,B
STU0351,CRS014,66,B
STU0351,CRS008,94,A
STU0351,CRS003,57,C
STU0351,CRS004,93,A
STU0351,CRS011,66,B
STU0351,CRS005,86,A
STU0351,CRS012,94,A
STU0351,CRS010,60,C
STU0352,CRS014,88,A
STU0352,CRS013,61,C
STU0352,CRS005,94,A
STU0352,CRS006,78,B+
STU0352,CRS007,89,A
STU0352,CRS001,87,A
STU0352,CRS009,69,B
STU0352,CRS004,84,B+
STU0352,CRS002,95,A
STU0352,CRS010,97,A
STU0353,CRS005,86,A
STU0353,CRS001,66,B
STU0353,CRS004,65,B
STU0353,CRS002,97,A
STU0353,CRS003,57,C
STU0353,CRS008,58,C
STU0354,CRS006,58,C
STU0354,CRS005,89,A
STU0354,CRS004,66,B
STU0354,CRS007,65,B
STU0354,CRS014,56,C
STU0354,CRS015,86,A
STU0354,CRS008,87,A
STU0354,CRS001,62,C
STU0354,CRS009,59,C
STU0354,CRS010,70,B
STU0355,CRS008,75,B+
STU0355,CRS010,69,B
STU0355,CRS014,61,C
STU0355,CRS006,70,B
STU0355,CRS007,81,B+
STU0355,CRS004,67,B
STU0355,CRS012,79,B+
STU0355,CRS013,69,B
STU0355,CRS011,59,C
STU0355,CRS001,85,A
STU0356,CRS008,78,B+
STU0356,CRS001,63,C
STU0356,CRS007,84,B+
STU0356,CRS003,67,B
STU0356,CRS004,95,A
STU0356,CRS010,77,B+
STU0356,CRS015,72,B
STU0356,CRS012,67,B
STU0356,CRS011,76,B+
STU0357,CRS001,62,C
STU0357,CRS012,84,B+
STU0357,CRS010,84,B+
STU0357,CRS015,81,B+
STU0357,CRS005,65,B
STU0357,CRS003,76,B+
STU0358,CRS015,65,B
STU0358,CRS005,91,A
STU0358,CRS010,90,A
STU0358,CRS003,69,B
STU0358,CRS011,60,C
STU0358,CRS013,81,B+
STU0359,CRS008,82,B+
STU0359,CRS014,70,B
STU0359,CRS004,70,B
STU0359,CRS010,75,B+
STU0359,CRS015,82,B+
STU0359,CRS011,92,A
STU0359,CRS005,69,B
STU0359,CRS001,92,A
STU0359,CRS006,64,C
STU0360,CRS015,88,A
STU0360,CRS001,80,B+
STU0360,CRS007,85,A
STU0360,CRS014,61,C
STU0360,CRS012,83,B+
STU0360,CRS008,86,A
STU0360,CRS009,70,B
STU0360,CRS011,60,C
STU0360,CRS004,90,A
STU0361,CRS012,77,B+
STU0361,CRS015,73,B
STU0361,CRS007,70,B
STU0361,CRS004,96,A
STU0361,CRS003,60,C
STU0362,CRS008,91,A
STU0362,CRS011,92,A
STU0362,CRS005,56,C
STU0362,CRS003,84,B+
STU0362,CRS015,84,B+
STU0363,CRS014,95,A
STU0363,CRS012,55,C
STU0363,CRS007,95,A
STU0363,CRS003,59,C
STU0363,CRS006,79,B+
STU0363,CRS008,76,B+
STU0364,CRS001,76,B+
STU0364,CRS005,58,C
STU0364,CRS007,87,A
STU0364,CRS014,98,A
STU0364,CRS010,78,B+
STU0364,CRS009,58,C
STU0364,CRS004,62,C
STU0364,CRS002,79,B+
STU0364,CRS012,78,B+
STU0365,CRS010,63,C
STU0365,CRS001,76,B+
STU0365,CRS006,70,B
STU0365,CRS013,89,A
STU0365,CRS003,62,C
STU0365,CRS009,96,A
STU0365,CRS002,85,A
STU0365,CRS004,92,A
STU0366,CRS004,59,C
STU0366,CRS013,78,B+
STU0366,CRS012,77,B+
STU0366,CRS015,83,B+
STU0366,CRS006,86,A
STU0366,CRS011,87,A
STU0366,CRS005,88,A
STU0366,CRS007,62,C
STU0366,CRS003,85,A
STU0366,CRS001,89,A
STU0367,CRS014,60,C
STU0367,CRS009,80,B+
STU0367,CRS005,66,B
STU0367,CRS008,73,B
STU0367,CRS010,59,C
STU0367,CRS006,61,C
STU0367,CRS002,65,B
STU0367,CRS004,72,B
STU0367,CRS012,62,C
STU0367,CRS001,64,C
STU0368,CRS003,98,A
STU0368,CRS014,89,A
STU0368,CRS004,63,C
STU0368,CRS009,85,A
STU0368,CRS011,77,B+
STU0368,CRS001,81,B+
STU0368,CRS005,83,B+
STU0368,CRS007,96,A
STU0369,CRS005,88,A
STU0369,CRS004,96,A
STU0369,CRS002,76,B+
STU0369,CRS001,81,B+
STU0369,CRS014,92,A
STU0370,CRS011,90,A
STU0370,CRS015,83,B+
STU0370,CRS013,84,B+
STU0370,CRS006,74,B
STU0370,CRS008,91,A
STU0370,CRS010,63,C
STU0370,CRS009,74,B
STU0371,CRS013,58,C
STU0371,CRS005,64,C
STU0371,CRS004,77,B+
STU0371,CRS008,73,B
STU0371,CRS006,84,B+
STU0371,CRS014,65,B
STU0372,CRS015,70,B
STU0372,CRS003,62,C
STU0372,CRS012,57,C
STU0372,CRS009,75,B+
STU0372,CRS005,91,A
STU0372,CRS014,63,C
STU0372,CRS010,83,B+
STU0372,CRS013,71,B
STU0372,CRS002,78,B+
STU0373,CRS004,77,B+
STU0373,CRS009,64,C
STU0373,CRS012,78,B+
STU0373,CRS001,83,B+
STU0373,CRS011,89,A
STU0373,CRS006,65,B
STU0374,CRS005,55,C
STU0374,CRS002,89,A
STU0374,CRS001,87,A
STU0374,CRS007,76,B+
STU0374,CRS008,96,A
STU0374,CRS003,73,B
STU0374,CRS011,85,A
STU0374,CRS006,73,B
STU0374,CRS014,91,A
STU0375,CRS003,98,A
STU0375,CRS013,90,A
STU0375,CRS010,62,C
STU0375,CRS012,74,B
STU0375,CRS008,56,C
STU0375,CRS006,80,B+
STU0375,CRS002,94,A
STU0375,CRS011,69,B
STU0375,CRS001,83,B+
STU0375,CRS009,77,B+
STU0376,CRS006,92,A
STU0376,CRS001,88,A
STU0376,CRS010,69,B
STU0376,CRS011,72,B
STU0376,CRS004,67,B
STU0377,CRS002,60,C
STU0377,CRS009,87,A
STU0377,CRS008,80,B+
STU0377,CRS011,67,B
STU0377,CRS012,86,A
STU0378,CRS010,64,C
STU0378,CRS015,82,B+
STU0378,CRS009,78,B+
STU0378,CRS001,79,B+
STU0378,CRS011,78,B+
STU0378,CRS006,55,C
STU0378,CRS007,73,B
STU0379,CRS006,81,B+
STU0379,CRS005,83,B+
STU0379,CRS008,73,B
STU0379,CRS009,65,B
STU0379,CRS002,82,B+
STU0379,CRS004,81,B+
STU0379,CRS013,63,C
STU0380,CRS010,92,A
STU0380,CRS002,79,B+
STU0380,CRS003,60,C
STU0380,CRS004,55,C
STU0380,CRS005,81,B+
STU0380,CRS008,95,A
STU0380,CRS009,72,B
STU0380,CRS006,81,B+
STU0380,CRS001,66,B
STU0381,CRS008,86,A
STU0381,CRS012,57,C
STU0381,CRS010,74,B
STU0381,CRS003,92,A
STU0381,CRS004,74,B
STU0381,CRS014,86,A
STU0381,CRS007,90,A
STU0381,CRS005,84,B+
STU0381,CRS015,69,B
STU0382,CRS013,95,A
STU0382,CRS001,95,A
STU0382,CRS003,85,A
STU0382,CRS005,62,C
STU0382,CRS012,96,A
STU0383,CRS015,86,A
STU0383,CRS005,59,C
STU0383,CRS007,93,A
STU0383,CRS003,78,B+
STU0383,CRS008,92,A
STU0383,CRS004,85,A
STU0383,CRS001,91,A
STU0383,CRS002,82,B+
STU0383,CRS013,71,B
STU0383,CRS012,95,A
STU0384,CRS008,58,C
STU0384,CRS012,64,C
STU0384,CRS002,75,B+
STU0384,CRS006,84,B+
STU0384,CRS009,63,C
STU0384,CRS010,77,B+
STU0384,CRS001,65,B
STU0384,CRS005,58,C
STU0384,CRS013,72,B
STU0384,CRS015,78,B+
STU0385,CRS011,95,A
STU0385,CRS006,66,B
STU0385,CRS001,61,C
STU0385,CRS005,93,A
STU0385,CRS012,65,B
STU0385,CRS009,89,A
STU0385,CRS002,75,B+
STU0385,CRS004,75,B+
STU0386,CRS013,55,C
STU0386,CRS005,63,C
STU0386,CRS014,88,A
STU0386,CRS011,73,B
STU0386,CRS006,78,B+
STU0386,CRS002,86,A
STU0386,CRS009,81,B+
STU0386,CRS012,76,B+
STU0386,CRS007,65,B
STU0386,CRS010,61,C
